date,season,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,result,home_elo_before,away_elo_before,elo_diff,home_elo_trend_5,elo_change_home,elo_change_away,home_points_last5,away_points_last5,form_diff_points_last5,home_goals_scored_rm5,away_goals_conceded_rm5,home_form_ratio,away_form_ratio,home_gd_roll5,away_gd_roll5,avg_goal_diff_last5,home_cleansheets_last5,away_cleansheets_last5,home_btts_last5,p_home_market,p_draw_market,p_away_market,overround_wdl,p_home_fair,p_draw_fair,p_away_fair,round,max_round,is_first_half,season_half,days_since_season_start,rest_days_home,matches_last14_home,rest_days_away,matches_last14_away
2024-10-05,2024/2025,Crystal Palace,Liverpool,0,1,6.36,4.65,1.49,A,1462.5,1562.6,-115.9,-5.298,-7.92,7.92,3.0,12.0,-9.0,0.8,0.4,1.2,0.96,-0.6,1.6,-2.2,1.0,3.0,3.0,0.15723270440251572,0.2150537634408602,0.6711409395973155,1.0434274074406913,0.15068868546224465,0.20610323430965072,0.6432080802281047,16,109,True,H1,50,14.0,1.0,7.0,1.0
2024-10-05,2024/2025,Arsenal,Southampton,3,1,1.14,9.2,18.63,H,1556.7,1430.5,147.7,8.044,10.76,-10.76,11.0,1.0,10.0,2.0,2.2,0.9428571428571428,1.2000000000000002,1.0,-1.6,2.6,2.0,0.0,3.0,0.8771929824561404,0.10869565217391305,0.05367686527106817,1.0395654999011217,0.8438073238671105,0.10455873360962022,0.05163394252326924,16,109,True,H1,50,7.0,1.0,5.0,1.0
2024-10-05,2024/2025,Brentford,Wolves,5,3,2.09,3.64,3.47,H,1483.7,1435.2,76.9,-5.47,14.21,-14.21,4.0,1.0,3.0,1.2,2.8,0.6857142857142857,1.2000000000000002,-0.6,-1.6,1.0,0.0,0.0,4.0,0.47846889952153115,0.2747252747252747,0.2881844380403458,1.0413786122871516,0.45945719825250003,0.2638092154801442,0.2767335862673559,16,109,True,H1,50,7.0,1.0,14.0,1.0
2024-10-05,2024/2025,Leicester,Bournemouth,1,0,3.24,3.66,2.17,H,1463.3,1496.6,-9.2,-7.35,12.05,-12.05,2.0,7.0,-5.0,1.4,1.6,0.8,1.05,-0.8,-0.2,-0.6000000000000001,0.0,0.0,5.0,0.30864197530864196,0.27322404371584696,0.4608294930875576,1.0426955121120465,0.2960039356872918,0.26203627093629106,0.4419597933764172,16,109,True,H1,50,14.0,1.0,14.0,1.0
2024-10-05,2024/2025,Man City,Fulham,3,2,1.24,6.85,11.11,H,1556.9,1528.2,49.0,8.086,10.09,-10.09,11.0,11.0,0.0,2.4,0.8,0.9428571428571428,1.2000000000000002,1.2,0.8,0.3999999999999999,0.0,1.0,5.0,0.8064516129032259,0.14598540145985403,0.09000900090009001,1.0424460152631698,0.7736147494406546,0.14004121011772433,0.08634404044162121,16,109,True,H1,50,13.0,1.0,7.0,1.0
2024-10-05,2024/2025,West Ham,Ipswich,4,1,1.8,3.96,4.25,H,1473.0,1470.2,40.9,-3.2040000000000006,19.1,-19.1,5.0,4.0,1.0,1.0,1.6,1.2,1.2000000000000002,-0.6,-0.6,0.0,1.0,1.0,3.0,0.5555555555555556,0.25252525252525254,0.23529411764705882,1.043374925727867,0.5324601366742596,0.2420273348519362,0.22551252847380407,16,109,True,H1,50,14.0,1.0,14.0,1.0
2024-10-05,2024/2025,Everton,Newcastle,0,0,3.15,3.62,2.23,D,1456.4,1514.5,-54.4,-4.86,1.82,-1.82,4.0,8.0,-4.0,1.4,1.4,1.2000000000000002,0.8727272727272728,-1.0,0.0,-1.0,0.0,0.0,4.0,0.31746031746031744,0.27624309392265195,0.4484304932735426,1.042133904656512,0.3046252655650356,0.265074471417089,0.43030026301787544,16,109,True,H1,50,7.0,1.0,14.0,1.0
2024-10-06,2024/2025,Aston Villa,Man United,0,0,2.21,3.82,3.06,D,1526.8,1481.6,42.4,3.1540000000000004,-1.42,1.42,10.0,4.0,6.0,2.0,1.6,0.9230769230769232,0.6857142857142857,0.4,-0.8,1.2000000000000002,0.0,2.0,4.0,0.45248868778280543,0.2617801047120419,0.32679738562091504,1.0410661781157624,0.43463969658659923,0.2514538558786346,0.3139064475347661,17,109,True,H1,51,15.0,0.0,15.0,0.0
2024-10-06,2024/2025,Chelsea,Nott'm Forest,1,1,1.48,4.73,6.32,D,1547.4,1510.5,34.5,12.782,-1.16,1.16,13.0,8.0,5.0,3.0,0.8,1.2000000000000002,1.0666666666666669,2.0,0.2,1.8,2.0,2.0,3.0,0.6756756756756757,0.2114164904862579,0.1582278481012658,1.0453200142631993,0.6463816500748147,0.20225049516082996,0.15136785476435535,17,109,True,H1,51,8.0,1.0,14.0,1.0
2024-10-06,2024/2025,Brighton,Tottenham,3,2,2.9,4.01,2.23,H,1511.5,1532.0,2.9,-1.5400000000000005,11.65,-11.65,6.0,9.0,-3.0,1.4,0.8,0.7999999999999999,1.08,-0.2,1.4,-1.6,1.0,2.0,4.0,0.3448275862068966,0.24937655860349128,0.4484304932735426,1.0426346380839304,0.33072715370419,0.23917923833968852,0.4300936079561215,17,109,True,H1,51,14.0,1.0,7.0,1.0
2024-10-19,2024/2025,Tottenham,West Ham,4,1,1.5,4.91,5.73,H,1520.3,1492.1,63.6,0.4240000000000005,17.69,-17.69,6.0,5.0,1.0,1.8,1.8,0.84,0.875,0.4,-0.4,0.8,1.0,0.0,3.0,0.6666666666666666,0.20366598778004072,0.17452006980802792,1.0448527242547354,0.6380484552425143,0.19492315333274365,0.16702839142474196,18,109,True,H1,64,28.0,0.0,21.0,0.0
2024-10-19,2024/2025,Fulham,Aston Villa,1,3,2.44,3.5,2.89,A,1518.1,1525.3,-39.6,3.5439999999999996,-16.15,16.15,8.0,11.0,-3.0,1.6,1.2,1.0181818181818183,1.1,0.4,0.8,-0.4,1.0,1.0,4.0,0.4098360655737705,0.2857142857142857,0.3460207612456747,1.041571112533731,0.3934787175277944,0.2743108773622338,0.3322104051099717,18,109,True,H1,64,28.0,0.0,20.0,0.0
2024-10-19,2024/2025,Ipswich,Everton,0,2,2.4,3.42,3.01,A,1451.1,1458.3,-39.5,-2.9880000000000004,-16.16,16.16,4.0,5.0,-1.0,1.0,1.6,1.4,1.4,-0.6,-0.2,-0.3999999999999999,1.0,1.0,4.0,0.4166666666666667,0.29239766081871343,0.33222591362126247,1.0412902411066425,0.40014459966882016,0.2808032278377685,0.31905217249341145,18,109,True,H1,64,20.0,0.0,28.0,0.0
2024-10-19,2024/2025,Man United,Brentford,2,1,1.71,4.28,4.48,H,1483.0,1497.9,8.1,-3.4560000000000004,11.47,-11.47,5.0,7.0,-2.0,0.6,2.0,0.875,0.98,-0.6,0.2,-0.8,3.0,0.0,0.0,0.5847953216374269,0.2336448598130841,0.2232142857142857,1.0416544671647967,0.5614100837383615,0.22430169233471922,0.21428822392691924,18,109,True,H1,64,20.0,0.0,28.0,0.0
2024-10-19,2024/2025,Newcastle,Brighton,0,1,2.01,3.88,3.51,A,1512.7,1523.2,-31.8,0.4119999999999999,-10.67,10.67,8.0,6.0,2.0,1.2,1.8,0.9333333333333336,0.7000000000000001,0.0,-0.2,0.2,1.0,1.0,4.0,0.49751243781094534,0.2577319587628866,0.2849002849002849,1.0401446814741169,0.47831080297969636,0.2477847201003066,0.27390447691999703,18,109,True,H1,64,21.0,0.0,21.0,0.0
2024-10-19,2024/2025,Southampton,Leicester,2,3,2.33,3.54,3.03,A,1419.7,1475.3,-74.1,-11.72,-9.26,9.26,1.0,5.0,-4.0,0.8,1.8,1.4,1.1666666666666667,-1.8,-0.4,-1.4,0.0,1.0,4.0,0.4291845493562232,0.2824858757062147,0.33003300330033003,1.041703428362768,0.4120026273032115,0.2711768705131307,0.3168205021836577,18,109,True,H1,64,28.0,0.0,21.0,0.0
2024-10-19,2024/2025,Bournemouth,Arsenal,2,0,4.94,4.09,1.68,H,1484.5,1567.5,-42.2,-3.166000000000001,20.37,-20.37,6.0,11.0,-5.0,1.2,1.2,1.05,0.9058823529411766,-0.4,1.0,-1.4,0.0,1.0,2.0,0.20242914979757085,0.24449877750611249,0.5952380952380952,1.0421660225417786,0.19423886925795053,0.23460636042402827,0.5711547703180212,18,109,True,H1,64,19.0,0.0,27.0,0.0
2024-10-20,2024/2025,Wolves,Man City,1,2,8.88,5.85,1.31,A,1420.9,1567.0,-159.3,-8.66,-6.63,6.63,1.0,11.0,-10.0,1.4,1.4,1.4,0.9058823529411766,-1.2,0.8,-2.0,0.0,0.0,5.0,0.1126126126126126,0.17094017094017094,0.7633587786259541,1.0469115621787377,0.10756650005684665,0.16328043085552107,0.7291530690876322,19,109,True,H1,65,22.0,0.0,22.0,0.0
2024-10-20,2024/2025,Liverpool,Chelsea,2,1,1.63,4.39,4.89,H,1570.5,1546.3,44.7,7.55,10.23,-10.23,12.0,11.0,1.0,1.8,0.8,0.9333333333333332,1.1,1.4,1.2,0.1999999999999999,3.0,2.0,1.0,0.6134969325153374,0.22779043280182235,0.20449897750511248,1.0457863428222722,0.5866369710467706,0.21781737193763923,0.1955456570155902,19,109,True,H1,65,29.0,0.0,29.0,0.0
2024-10-21,2024/2025,Nott'm Forest,Crystal Palace,1,0,2.36,3.31,3.11,H,1511.7,1454.6,75.5,0.2100000000000001,9.21,-9.21,6.0,3.0,3.0,1.0,1.2,0.84,1.4,0.0,-0.4,0.4,1.0,1.0,3.0,0.42372881355932207,0.3021148036253776,0.3215434083601286,1.0473870255448283,0.40455801267817637,0.28844619635060303,0.3069957909712206,20,109,True,H1,66,23.0,0.0,23.0,0.0
2024-10-25,2024/2025,Leicester,Nott'm Forest,1,3,3.09,3.32,2.41,A,1484.6,1520.9,-65.9,1.344,-14.78,14.78,8.0,8.0,0.0,1.8,0.8,1.4222222222222225,0.9846153846153848,0.0,0.2,-0.2,1.0,2.0,4.0,0.3236245954692557,0.30120481927710846,0.41493775933609955,1.0397671740824639,0.311247174883008,0.2896848705989442,0.39906795451804755,21,109,True,H1,70,20.0,0.0,19.0,0.0
2024-10-26,2024/2025,Aston Villa,Bournemouth,1,1,1.86,3.97,3.97,D,1541.5,1504.9,34.3,7.186,-1.16,1.16,11.0,6.0,5.0,2.2,1.2,1.035294117647059,0.8727272727272727,1.0,-0.2,1.2,1.0,1.0,4.0,0.5376344086021505,0.2518891687657431,0.2518891687657431,1.0414127461336367,0.5162548764629389,0.24187256176853056,0.24187256176853056,22,109,True,H1,71,20.0,0.0,21.0,0.0
2024-10-26,2024/2025,Brentford,Ipswich,4,3,1.67,4.27,4.86,H,1486.4,1435.0,70.2,-4.818,9.38,-9.38,4.0,3.0,1.0,1.8,1.8,0.64,1.2,-0.4,-1.0,0.6,0.0,1.0,5.0,0.5988023952095809,0.234192037470726,0.20576131687242796,1.0387557495527349,0.5764612089679522,0.22545438383524125,0.1980844071968066,22,109,True,H1,71,21.0,0.0,21.0,0.0
2024-10-26,2024/2025,Brighton,Wolves,2,2,1.64,4.32,4.94,D,1533.9,1414.3,112.3,0.7579999999999995,-3.64,3.64,8.0,0.0,8.0,1.6,2.8,0.8533333333333334,0.0,0.0,-1.4,1.4,2.0,0.0,3.0,0.6097560975609756,0.23148148148148145,0.20242914979757085,1.0436667288400279,0.5842440701723647,0.22179635997284214,0.19395956985479315,22,109,True,H1,71,20.0,0.0,21.0,0.0
2024-10-26,2024/2025,Man City,Southampton,1,0,1.11,10.94,21.04,H,1573.7,1410.5,175.5,4.914,6.18,-6.18,11.0,1.0,10.0,2.0,2.6,0.8800000000000001,1.6,0.6,-1.6,2.2,0.0,0.0,5.0,0.9009009009009008,0.09140767824497258,0.047528517110266164,1.0398370962561394,0.8663865754977692,0.08790576771503875,0.04570765678719221,22,109,True,H1,71,21.0,0.0,21.0,0.0
2024-10-26,2024/2025,Everton,Fulham,1,1,2.76,3.37,2.6,D,1474.4,1501.9,-25.7,4.3340000000000005,0.87,-0.87,8.0,7.0,1.0,1.4,1.6,1.6,1.018181818181818,0.4,0.0,0.4,2.0,1.0,3.0,0.3623188405797102,0.29673590504451036,0.3846153846153846,1.0436701302396052,0.34715838853846404,0.28431962978224345,0.36852198167929245,22,109,True,H1,71,21.0,0.0,21.0,0.0
2024-10-27,2024/2025,Chelsea,Newcastle,2,1,1.76,4.26,4.15,H,1536.0,1502.0,53.8,6.845999999999999,9.93,-9.93,10.0,5.0,5.0,2.0,1.2,1.1428571428571428,0.6666666666666666,1.0,-0.4,1.4,2.0,1.0,3.0,0.5681818181818182,0.2347417840375587,0.24096385542168672,1.0438874576410635,0.5442941324975525,0.22487269323842543,0.23083317426402222,23,109,True,H1,72,21.0,0.0,22.0,0.0
2024-10-27,2024/2025,Crystal Palace,Tottenham,1,0,3.97,3.97,1.85,H,1445.4,1538.0,-64.9,-5.616,13.86,-13.86,2.0,9.0,-7.0,0.6,1.2,1.0666666666666669,1.1076923076923078,-0.6,1.2,-1.7999999999999998,1.0,1.0,2.0,0.2518891687657431,0.2518891687657431,0.5405405405405405,1.0443188780720267,0.24119947848761408,0.24119947848761408,0.5176010430247717,23,109,True,H1,72,22.0,0.0,21.0,0.0
2024-10-27,2024/2025,West Ham,Man United,2,1,2.89,3.71,2.33,H,1474.4,1494.5,3.2,-3.1920000000000006,11.63,-11.63,5.0,8.0,-3.0,1.4,0.8,1.0,1.1636363636363638,-0.6,0.2,-0.8,0.0,3.0,4.0,0.3460207612456747,0.2695417789757412,0.4291845493562232,1.0447470895776392,0.3312005026839183,0.25799715707723014,0.4108023402388515,23,109,True,H1,72,22.0,0.0,21.0,0.0
2024-10-27,2024/2025,Arsenal,Liverpool,2,2,2.49,3.37,2.89,D,1547.1,1580.7,-31.5,2.8920000000000003,1.06,-1.06,10.0,12.0,-2.0,2.0,0.6,0.9411764705882352,0.9142857142857144,0.6,1.0,-0.4,1.0,2.0,3.0,0.4016064257028112,0.29673590504451036,0.3460207612456747,1.0443630919929963,0.3845467431603801,0.2841309764003996,0.3313222804392203,23,109,True,H1,72,22.0,0.0,22.0,0.0
2024-11-02,2024/2025,Newcastle,Arsenal,1,0,3.77,3.69,1.98,H,1492.1,1548.2,-30.5,-7.804,12.76,-12.76,2.0,8.0,-6.0,0.6,1.8,0.3,0.8,-0.8,0.4,-1.2000000000000002,1.0,0.0,3.0,0.26525198938992045,0.2710027100271003,0.5050505050505051,1.041305204467526,0.25473030217452697,0.26025291035175246,0.48501678747372046,24,109,True,H1,78,14.0,1.0,14.0,1.0
2024-11-02,2024/2025,Bournemouth,Man City,2,1,5.32,4.44,1.59,H,1506.0,1579.8,-47.2,1.4299999999999993,13.3,-13.3,7.0,11.0,-4.0,1.2,1.2,1.05,0.8608695652173914,0.0,0.6,-0.6,1.0,1.0,2.0,0.18796992481203006,0.2252252252252252,0.6289308176100629,1.0421259676473182,0.18037159676232523,0.21612092224675003,0.6035074809909247,24,109,True,H1,78,14.0,1.0,13.0,1.0
2024-11-02,2024/2025,Ipswich,Leicester,1,1,2.27,3.61,3.09,D,1425.6,1469.8,-41.4,-8.706,1.39,-1.39,2.0,7.0,-5.0,1.4,2.0,0.9000000000000001,1.4,-1.2,-0.4,-0.7999999999999999,0.0,1.0,4.0,0.44052863436123346,0.2770083102493075,0.3236245954692557,1.0411615400797967,0.42311266542506987,0.2660569946024678,0.31083033997246234,24,109,True,H1,78,14.0,1.0,14.0,1.0
2024-11-02,2024/2025,Liverpool,Brighton,2,1,1.39,5.4,7.12,H,1579.7,1530.2,68.3,8.35,9.45,-9.45,13.0,8.0,5.0,2.0,2.0,1.0636363636363635,0.9000000000000001,1.2,0.0,1.2,2.0,1.0,3.0,0.7194244604316548,0.18518518518518517,0.1404494382022472,1.0450590838190872,0.6884055376109205,0.17720068468132952,0.13439377770774993,24,109,True,H1,78,13.0,1.0,14.0,1.0
2024-11-02,2024/2025,Nott'm Forest,West Ham,3,0,2.15,3.52,3.43,H,1535.7,1486.0,82.7,2.8420000000000005,16.52,-16.52,8.0,7.0,1.0,1.4,2.0,0.9000000000000001,1.1454545454545453,0.4,-0.4,0.8,1.0,0.0,3.0,0.46511627906976744,0.2840909090909091,0.29154518950437314,1.0407523776650498,0.44690388323999386,0.2729668605017008,0.28012925625830515,24,109,True,H1,78,12.0,1.0,14.0,1.0
2024-11-02,2024/2025,Southampton,Everton,1,0,2.65,3.48,2.66,H,1404.3,1475.3,-44.6,-8.038,13.22,-13.22,1.0,9.0,-8.0,1.0,0.6,1.8000000000000005,1.8,-1.2,0.6,-1.7999999999999998,0.0,2.0,4.0,0.37735849056603776,0.28735632183908044,0.37593984962406013,1.0406546620291783,0.36261644168318463,0.27613033633920664,0.36125322197760873,24,109,True,H1,78,14.0,1.0,14.0,1.0
2024-11-02,2024/2025,Wolves,Crystal Palace,2,2,2.53,3.4,2.85,D,1418.0,1459.3,-38.7,-7.702,1.3,-1.3,1.0,4.0,-3.0,1.6,0.8,0.9000000000000001,1.2000000000000002,-1.2,-0.4,-0.7999999999999999,0.0,2.0,5.0,0.3952569169960475,0.29411764705882354,0.3508771929824561,1.040251757037327,0.3799627487501226,0.2827369865699441,0.33730026467993335,24,109,True,H1,78,13.0,1.0,12.0,1.0
2024-11-03,2024/2025,Tottenham,Aston Villa,4,1,1.93,4.07,3.55,H,1524.1,1540.3,24.1,5.476000000000001,20.15,-20.15,9.0,9.0,0.0,2.4,1.0,1.2461538461538462,0.9,1.2,0.8,0.3999999999999999,1.0,1.0,3.0,0.5181347150259068,0.24570024570024568,0.28169014084507044,1.045525101571223,0.49557367321669277,0.23500176641479528,0.2694245603685118,25,109,True,H1,79,15.0,0.0,15.0,0.0
2024-11-03,2024/2025,Man United,Chelsea,1,1,2.58,3.78,2.56,D,1482.8,1545.9,-59.2,-3.622,1.98,-1.98,5.0,10.0,-5.0,0.6,1.2,0.8181818181818181,1.0588235294117647,-0.6,1.0,-1.6,2.0,1.0,2.0,0.38759689922480617,0.2645502645502646,0.390625,1.0427721637750706,0.37169854805254665,0.2536990089882462,0.37460244295920725,25,109,True,H1,79,15.0,0.0,14.0,1.0
2024-11-04,2024/2025,Fulham,Brentford,2,1,2.03,3.73,3.52,H,1501.0,1495.8,26.9,0.4120000000000005,10.83,-10.83,7.0,7.0,0.0,1.6,2.4,1.05,0.9692307692307692,0.0,0.0,0.0,1.0,0.0,4.0,0.4926108374384237,0.2680965147453083,0.2840909090909091,1.0447982612746411,0.47148895217096215,0.2566012259804432,0.27190982184859463,26,109,True,H1,80,16.0,0.0,16.0,0.0
2024-11-09,2024/2025,Brentford,Bournemouth,3,2,2.53,3.59,2.72,H,1484.9,1519.3,-10.2,0.1860000000000003,12.09,-12.09,7.0,10.0,-3.0,2.4,0.8,1.0769230769230769,1.3333333333333333,0.2,0.8,-0.6000000000000001,0.0,1.0,5.0,0.3952569169960475,0.2785515320334262,0.3676470588235294,1.041455507853003,0.37952357447403917,0.26746368897474065,0.3530127365512202,27,109,True,H1,85,14.0,1.0,14.0,1.0
2024-11-09,2024/2025,Crystal Palace,Fulham,0,2,2.7,3.48,2.61,A,1458.0,1511.9,-81.8,-3.304,-13.96,13.96,4.0,7.0,-3.0,0.8,1.6,1.142857142857143,0.9333333333333332,-0.4,-0.2,-0.2,1.0,1.0,2.0,0.37037037037037035,0.28735632183908044,0.3831417624521073,1.040868454661558,0.3558282208588957,0.27607361963190186,0.3680981595092025,27,109,True,H1,85,13.0,1.0,14.0,1.0
2024-11-09,2024/2025,West Ham,Everton,0,0,2.18,3.47,3.38,D,1469.5,1462.1,7.0,-0.6239999999999999,-0.24,0.24,7.0,8.0,-1.0,1.6,0.6,1.2727272727272725,1.777777777777778,-0.4,0.4,-0.8,0.0,2.0,4.0,0.4587155963302752,0.2881844380403458,0.2958579881656805,1.0427580225363016,0.4399060821556095,0.2763675098268671,0.28372640801752336,27,109,True,H1,85,13.0,1.0,7.0,1.0
2024-11-09,2024/2025,Wolves,Southampton,2,0,1.96,3.84,3.67,H,1419.3,1417.5,34.6,-4.692,16.42,-16.42,2.0,3.0,-1.0,1.8,2.0,1.3333333333333337,1.4999999999999998,-0.8,-1.0,0.1999999999999999,0.0,1.0,5.0,0.5102040816326531,0.2604166666666667,0.2724795640326976,1.0431003123320173,0.4891227388207855,0.24965639793977595,0.2612208632394386,27,109,True,H1,85,7.0,1.0,14.0,1.0
2024-11-09,2024/2025,Brighton,Man City,2,1,4.34,4.17,1.75,H,1520.8,1566.5,-20.9,-1.4240000000000006,12.44,-12.44,7.0,10.0,-3.0,1.8,1.2,0.8749999999999999,0.8695652173913044,-0.2,0.4,-0.6000000000000001,1.0,1.0,4.0,0.2304147465437788,0.23980815347721823,0.5714285714285714,1.0416514714495684,0.22120138343694967,0.23021918563941524,0.5485794309236351,27,109,True,H1,85,14.0,1.0,7.0,1.0
2024-11-09,2024/2025,Liverpool,Aston Villa,2,0,1.42,5.26,6.7,H,1589.1,1520.2,95.4,6.82,13.27,-13.27,13.0,6.0,7.0,1.8,1.6,1.04,0.6666666666666666,0.8,-0.2,1.0,1.0,1.0,4.0,0.7042253521126761,0.19011406844106465,0.14925373134328357,1.0435931518970243,0.6748083300781998,0.18217259100970415,0.14301907891209606,27,109,True,H1,85,7.0,1.0,6.0,1.0
2024-11-10,2024/2025,Man United,Leicester,3,0,1.39,5.35,7.46,H,1484.8,1468.4,53.1,-3.0540000000000003,18.34,-18.34,5.0,7.0,-2.0,0.8,2.0,0.8333333333333334,1.4,-0.6,-0.4,-0.1999999999999999,1.0,1.0,3.0,0.7194244604316548,0.1869158878504673,0.13404825737265416,1.0403886056547762,0.6914959050122235,0.17965968373214777,0.12884441125562876,28,109,True,H1,86,7.0,1.0,8.0,1.0
2024-11-10,2024/2025,Nott'm Forest,Newcastle,1,3,2.69,3.31,2.72,A,1552.2,1504.9,9.9,6.104000000000001,-18.73,18.73,10.0,5.0,5.0,1.6,0.8,1.0526315789473684,0.6666666666666666,1.0,-0.2,1.2,2.0,2.0,2.0,0.3717472118959108,0.3021148036253776,0.3676470588235294,1.0415090743448179,0.3569313230705799,0.29007409639270687,0.3529945805367132,28,109,True,H1,86,8.0,1.0,14.0,1.0
2024-11-10,2024/2025,Tottenham,Ipswich,1,2,1.26,6.76,9.98,A,1544.3,1427.0,88.1,6.168000000000001,-14.58,14.58,9.0,2.0,7.0,2.6,2.6,1.125,0.8,1.4,-1.2,2.5999999999999996,1.0,0.0,3.0,0.7936507936507936,0.14792899408284024,0.1002004008016032,1.041780188535237,0.7618217378146555,0.1419963594151577,0.09618190277018696,28,109,True,H1,86,7.0,1.0,15.0,0.0
2024-11-10,2024/2025,Chelsea,Arsenal,1,1,2.75,3.49,2.53,D,1544.0,1535.4,8.0,2.5819999999999994,-0.27,0.27,8.0,7.0,1.0,1.8,1.6,0.888888888888889,0.7777777777777777,0.4,0.2,0.2,0.0,0.0,5.0,0.36363636363636365,0.28653295128939826,0.3952569169960475,1.0454262319218093,0.34783550721497597,0.2740824197252676,0.37808207305975655,28,109,True,H1,86,14.0,1.0,8.0,1.0
2024-11-23,2024/2025,Leicester,Chelsea,1,2,6.75,4.81,1.46,A,1450.0,1543.7,-109.9,-2.6399999999999997,-8.1,8.1,7.0,6.0,1.0,1.2,1.2,1.54,0.6947368421052631,-0.6,0.0,-0.6,1.0,0.0,3.0,0.14814814814814814,0.2079002079002079,0.684931506849315,1.0409798628976712,0.14231605569752617,0.19971587857760953,0.6579680657248642,29,109,True,H1,99,29.0,0.0,20.0,0.0
2024-11-23,2024/2025,Arsenal,Nott'm Forest,3,0,1.37,4.97,8.9,H,1535.7,1533.5,40.5,-4.208,19.13,-19.13,5.0,10.0,-5.0,1.2,1.0,0.5789473684210527,1.1578947368421053,-0.2,0.8,-1.0,0.0,2.0,3.0,0.7299270072992701,0.2012072434607646,0.11235955056179775,1.0434938013218324,0.6995029643440568,0.19282073665017263,0.10767629900577054,29,109,True,H1,99,27.0,0.0,29.0,0.0
2024-11-23,2024/2025,Aston Villa,Crystal Palace,2,2,1.63,4.11,5.45,D,1506.9,1444.0,59.0,-3.97,-1.97,1.97,5.0,4.0,1.0,1.0,1.2,0.611111111111111,1.2571428571428571,-0.6,-0.6,0.0,1.0,1.0,3.0,0.6134969325153374,0.24330900243309,0.18348623853211007,1.0402921734805375,0.5897352187729548,0.23388525708027158,0.17637952414677363,29,109,True,H1,99,28.0,0.0,21.0,0.0
2024-11-23,2024/2025,Bournemouth,Brighton,1,2,2.41,3.62,2.86,A,1507.3,1533.2,-46.3,2.1380000000000003,-10.18,10.18,7.0,10.0,-3.0,1.4,1.4,1.0266666666666666,1.1578947368421053,0.2,0.4,-0.2,1.0,1.0,3.0,0.41493775933609955,0.27624309392265195,0.3496503496503497,1.0408312029091014,0.3986599922988062,0.26540623796688484,0.3359337697343088,29,109,True,H1,99,21.0,0.0,21.0,0.0
2024-11-23,2024/2025,Everton,Brentford,0,0,2.46,3.41,2.94,D,1462.3,1497.0,-32.5,1.1739999999999997,1.1,-1.1,6.0,9.0,-3.0,0.6,2.4,1.32,1.2375,0.2,0.4,-0.2,3.0,0.0,1.0,0.4065040650406504,0.29325513196480935,0.3401360544217687,1.0398952514272284,0.39090866554370207,0.28200449185850646,0.3270868425977915,29,109,True,H1,99,28.0,0.0,19.0,0.0
2024-11-23,2024/2025,Fulham,Wolves,1,4,1.65,4.09,5.23,A,1525.8,1435.7,41.9,-0.4639999999999993,-24.14,24.14,7.0,5.0,2.0,1.6,2.2,0.8555555555555554,1.8333333333333337,0.0,-0.2,0.2,1.0,1.0,4.0,0.6060606060606061,0.24449877750611249,0.19120458891013384,1.0417639724768524,0.5817638371767291,0.2346969025285093,0.18353926029476159,29,109,True,H1,99,19.0,0.0,28.0,0.0
2024-11-23,2024/2025,Man City,Tottenham,0,4,1.49,5.01,5.92,A,1554.1,1529.7,-16.8,-0.5680000000000003,-20.6,20.6,9.0,6.0,3.0,1.6,1.6,0.8608695652173913,0.825,0.2,0.6,-0.3999999999999999,1.0,0.0,4.0,0.6711409395973155,0.1996007984031936,0.16891891891891891,1.039660656919428,0.6455384601990646,0.19198648816299524,0.1624750516379402,29,109,True,H1,99,28.0,0.0,27.0,0.0
2024-11-24,2024/2025,Southampton,Liverpool,2,3,10.4,5.96,1.28,A,1401.1,1602.4,-211.8,-5.88,-5.26,5.26,3.0,13.0,-10.0,0.8,0.8,1.65,1.0214285714285716,-1.0,1.0,-2.0,1.0,2.0,2.0,0.09615384615384615,0.16778523489932887,0.78125,1.045189081053175,0.09199660415219572,0.16053098711121402,0.7474724087365903,30,109,True,H1,100,22.0,0.0,28.0,0.0
2024-11-24,2024/2025,Ipswich,Man United,1,1,5.06,4.22,1.63,D,1441.6,1503.1,-57.7,-5.734,1.93,-1.93,4.0,8.0,-4.0,1.4,0.8,1.1,1.1733333333333336,-1.0,0.6,-1.6,0.0,2.0,4.0,0.19762845849802374,0.23696682464454977,0.6134969325153374,1.0480922156579109,0.1885601815809384,0.22609348786719152,0.5853463305518701,30,109,True,H1,100,22.0,0.0,28.0,0.0
2024-11-25,2024/2025,Newcastle,West Ham,0,2,1.5,4.57,6.21,A,1523.6,1469.3,16.2,1.8139999999999996,-19.06,19.06,7.0,7.0,0.0,1.0,1.8,0.8555555555555554,1.2833333333333334,0.2,-0.4,0.6000000000000001,2.0,1.0,2.0,0.6666666666666666,0.2188183807439825,0.1610305958132045,1.0465156432238536,0.6370345928255409,0.2090923171199806,0.1538730900544785,31,109,True,H1,101,23.0,0.0,23.0,0.0
2024-11-29,2024/2025,Brighton,Southampton,1,1,1.39,5.29,7.57,D,1543.4,1395.8,138.7,4.039999999999999,-4.41,4.41,10.0,3.0,7.0,1.6,1.8,1.090909090909091,1.8,0.4,-0.8,1.2000000000000002,1.0,1.0,4.0,0.7194244604316548,0.1890359168241966,0.1321003963011889,1.0405607735570404,0.6913814922816885,0.18166734863356276,0.1269511590847486,32,109,True,H1,105,20.0,0.0,20.0,0.0
